start_time, random_ID, end_time, random_V, random_Z, pos_j1, pos_j2, pos_j3, pos_j4, pos_j5, pos_j6, vel_j1, vel_j2, vel_j3, vel_j4, vel_j5, vel_j6, torq_j1, torq_j2, torq_j3, torq_j4, torq_j5, torq_j6
480.69, 419, 480.69, 73.7377, 25.9823, 57.4894, 2.18303, 6.12256, 42.078, 36.2314, 5.49593, 0.872192, 0.245342, -9.48786, 4.18812, -1.70185, -1.19857, 15.2788, -14.2234, -39.2564, 5.54801, -7.5965, -3.62371
480.7, 419, 480.7, 73.7377, 25.9823, 57.5, 2.18616, 6.00766, 42.1287, 36.2109, 5.48143, 0.871918, 0.268883, -9.5078, 4.18812, -1.70185, -1.19857, 15.278, -14.1568, -39.261, 5.5481, -7.59653, -3.62371
480.71, 419, 480.71, 73.7377, 25.9823, 57.507, 2.1884, 5.93093, 42.1624, 36.1971, 5.47177, 0.871735, 0.284588, -9.52113, 4.18812, -1.70185, -1.19857, 15.2774, -14.1323, -39.2672, 5.54826, -7.59659, -3.62371
480.72, 419, 480.72, 73.7377, 25.9823, 57.5176, 2.192, 5.81562, 42.2131, 36.1765, 5.45727, 0.87146, 0.30816, -9.54116, 4.18812, -1.70185, -1.19857, 15.2766, -14.0747, -39.2732, 5.5484, -7.59664, -3.62371
480.73, 419, 480.73, 73.7377, 25.9823, 57.5246, 2.19456, 5.73862, 42.2469, 36.1628, 5.4476, 0.871277, 0.323884, -9.55454, 4.18812, -1.70185, -1.19857, 15.276, -14.035, -39.277, 5.54848, -7.59668, -3.62371
480.74, 419, 480.74, 73.7377, 25.9823, 57.5351, 2.19864, 5.62291, 42.2975, 36.1422, 5.4331, 0.871003, 0.347487, -9.57465, 4.18812, -1.70185, -1.19857, 15.2752, -13.9908, -39.2851, 5.54869, -7.59675, -3.62371
480.75, 419, 480.75, 73.7377, 25.9823, 57.5421, 2.20152, 5.54564, 42.3313, 36.1285, 5.42344, 0.87082, 0.363232, -9.58808, 4.18812, -1.70185, -1.19857, 15.2746, -13.9438, -39.2878, 5.54874, -7.59677, -3.62371
480.76, 419, 480.76, 73.7377, 25.9823, 57.5527, 2.20607, 5.42953, 42.382, 36.1079, 5.40894, 0.870545, 0.386864, -9.60827, 4.18812, -1.70185, -1.19857, 15.2738, -13.904, -39.2966, 5.54896, -7.59686, -3.62371
480.77, 419, 480.77, 73.7377, 25.9823, 57.5597, 2.20926, 5.35198, 42.4157, 36.0942, 5.39928, 0.870361, 0.402628, -9.62176, 4.18812, -1.70185, -1.19857, 15.2732, -13.8618, -39.3001, 5.54904, -7.59688, -3.62371
480.78, 419, 480.78, 73.7377, 25.9823, 57.5702, 2.21429, 5.23546, 42.4664, 36.0736, 5.38478, 0.870086, 0.426289, -9.64203, 4.18812, -1.70185, -1.19857, 15.2724, -13.8129, -39.3075, 5.54922, -7.59695, -3.62371
480.79, 419, 480.79, 73.7377, 25.9823, 57.5772, 2.21781, 5.15764, 42.5002, 36.0599, 5.37511, 0.869903, 0.442072, -9.65558, 4.18812, -1.70185, -1.19857, 15.2718, -13.7779, -39.3121, 5.54933, -7.59699, -3.62371
480.8, 419, 480.8, 73.7377, 25.9823, 57.5878, 2.22331, 5.04071, 42.5508, 36.0393, 5.36061, 0.869627, 0.465761, -9.67593, 4.18812, -1.70185, -1.19857, 15.271, -13.7154, -39.3175, 5.54944, -7.59704, -3.62371
480.81, 419, 480.81, 73.7377, 25.9823, 57.5948, 2.22714, 4.96262, 42.5846, 36.0256, 5.35095, 0.869444, 0.481563, -9.68953, 4.18812, -1.70185, -1.19857, 15.2704, -13.6911, -39.3237, 5.54961, -7.5971, -3.62371
480.82, 419, 480.82, 73.7377, 25.9823, 57.6053, 2.23313, 4.84528, 42.6353, 36.005, 5.33645, 0.869168, 0.505278, -9.70997, 4.18812, -1.70185, -1.19857, 15.2695, -13.6242, -39.3284, 5.5497, -7.59713, -3.62371
480.83, 419, 480.83, 73.7377, 25.9823, 57.6123, 2.23728, 4.76691, 42.669, 35.9913, 5.32679, 0.868985, 0.521097, -9.72362, 4.18812, -1.70185, -1.19857, 15.269, -13.6, -39.3347, 5.54986, -7.59719, -3.62371
480.84, 419, 480.84, 73.7377, 25.9823, 57.6228, 2.24374, 4.64915, 42.7197, 35.9707, 5.31229, 0.868709, 0.544839, -9.74414, 4.18812, -1.70185, -1.19857, 15.2681, -13.5423, -39.3408, 5.55, -7.59725, -3.62371
480.85, 419, 480.85, 73.7377, 25.9823, 57.6298, 2.24821, 4.57051, 42.7535, 35.957, 5.30262, 0.868525, 0.560675, -9.75784, 4.18812, -1.70185, -1.19857, 15.2676, -13.5025, -39.3447, 5.55009, -7.59728, -3.62371
480.86, 419, 480.86, 73.7377, 25.9823, 57.6403, 2.25516, 4.45234, 42.8041, 35.9364, 5.28812, 0.868249, 0.584442, -9.77844, 4.18812, -1.70185, -1.19857, 15.2667, -13.4585, -39.353, 5.5503, -7.59736, -3.62371
480.87, 419, 480.87, 73.7377, 25.9823, 57.6473, 2.25994, 4.37342, 42.8379, 35.9227, 5.27846, 0.868066, 0.600294, -9.79221, 4.18812, -1.70185, -1.19857, 15.2662, -13.4113, -39.3558, 5.55035, -7.59738, -3.62371
480.88, 419, 480.88, 73.7377, 25.9823, 57.6578, 2.26737, 4.25484, 42.8886, 35.9021, 5.26396, 0.86779, 0.624084, -9.81289, 4.18812, -1.70185, -1.19857, 15.2653, -13.3718, -39.3647, 5.55058, -7.59746, -3.62371
480.89, 419, 480.89, 73.7377, 25.9823, 57.6648, 2.27247, 4.17564, 42.9223, 35.8883, 5.2543, 0.867606, 0.639953, -9.82671, 4.18812, -1.70185, -1.19857, 15.2647, -13.3295, -39.3683, 5.55065, -7.59749, -3.62371
480.9, 419, 480.9, 73.7377, 25.9823, 57.6753, 2.28038, 4.05664, 42.973, 35.8678, 5.2398, 0.867329, 0.663766, -9.84747, 4.18812, -1.70185, -1.19857, 15.2639, -13.2808, -39.3758, 5.55084, -7.59756, -3.62371
480.91, 419, 480.91, 73.7377, 25.9823, 57.6823, 2.2858, 3.97716, 43.0068, 35.854, 5.23013, 0.867145, 0.679649, -9.86135, 4.18812, -1.70185, -1.19857, 15.2633, -13.2458, -39.3805, 5.55095, -7.5976, -3.62371
480.92, 419, 480.92, 73.7377, 25.9823, 57.6928, 2.29419, 3.85774, 43.0574, 35.8335, 5.21563, 0.866869, 0.703448, -9.8822, 4.18812, -1.70185, -1.19857, 15.2625, -13.1835, -39.386, 5.55107, -7.59765, -3.62371
480.93, 419, 480.93, 73.7377, 25.9823, 57.6998, 2.29993, 3.77798, 43.0912, 35.8197, 5.20597, 0.866685, 0.7193, -9.89612, 4.18812, -1.70185, -1.19857, 15.2619, -13.1595, -39.3923, 5.55123, -7.59771, -3.62371
480.94, 419, 480.94, 73.7377, 25.9823, 57.7102, 2.3088, 3.65814, 43.1418, 35.7991, 5.19147, 0.866409, 0.743203, -9.91706, 4.18812, -1.70185, -1.19857, 15.2611, -13.0924, -39.3972, 5.55133, -7.59775, -3.62371
480.95, 419, 480.95, 73.7377, 25.9823, 57.7172, 2.31486, 3.5781, 43.1756, 35.7854, 5.18181, 0.866225, 0.759131, -9.93104, 4.18812, -1.70185, -1.19857, 15.2605, -13.0684, -39.4035, 5.55149, -7.59781, -3.62371
480.96, 419, 480.96, 73.7377, 25.9823, 57.7277, 2.32421, 3.45783, 43.2263, 35.7648, 5.16731, 0.865948, 0.783018, -9.95206, 4.18812, -1.70185, -1.19857, 15.2596, -13.0108, -39.4098, 5.55164, -7.59786, -3.62371
480.97, 419, 480.97, 73.7377, 25.9823, 57.7347, 2.3306, 3.37751, 43.2601, 35.7511, 5.15764, 0.865764, 0.798944, -9.9661, 4.18812, -1.70185, -1.19857, 15.2591, -12.9709, -39.4138, 5.55172, -7.59789, -3.62371
480.98, 419, 480.98, 73.7377, 25.9823, 57.7452, 2.34042, 3.25682, 43.3107, 35.7305, 5.14315, 0.865488, 0.822839, -9.9872, 4.18812, -1.70185, -1.19857, 15.2582, -12.9273, -39.4222, 5.55194, -7.59797, -3.62371
480.99, 419, 480.99, 73.7377, 25.9823, 57.7521, 2.34714, 3.17621, 43.3445, 35.7168, 5.13348, 0.865303, 0.838775, -10.0013, 4.18812, -1.70185, -1.19857, 15.2576, -12.88, -39.4251, 5.55199, -7.59799, -3.62371
481, 419, 481, 73.7377, 25.9823, 57.7626, 2.35744, 3.05509, 43.3951, 35.6962, 5.11898, 0.865027, 0.862687, -10.0225, 4.18812, -1.70185, -1.19857, 15.2568, -12.841, -39.4342, 5.55222, -7.59808, -3.62371
481.01, 419, 481.01, 73.7377, 25.9823, 57.7696, 2.36448, 2.97421, 43.4289, 35.6825, 5.10932, 0.864843, 0.878633, -10.0366, 4.18812, -1.70185, -1.19857, 15.2562, -12.7987, -39.4378, 5.5523, -7.59811, -3.62371
481.02, 419, 481.02, 73.7377, 25.9823, 57.78, 2.37527, 2.85266, 43.4796, 35.6619, 5.09482, 0.864566, 0.902561, -10.0579, 4.18812, -1.70185, -1.19857, 15.2554, -12.7503, -39.4455, 5.55249, -7.59818, -3.62371
481.03, 419, 481.03, 73.7377, 25.9823, 57.787, 2.38262, 2.77148, 43.5134, 35.6482, 5.08516, 0.864382, 0.918518, -10.0721, 4.18812, -1.70185, -1.19857, 15.2548, -12.7155, -39.4503, 5.5526, -7.59822, -3.62371
481.04, 419, 481.04, 73.7377, 25.9823, 57.7975, 2.39389, 2.64951, 43.564, 35.6276, 5.07066, 0.864105, 0.94246, -10.0935, 4.18812, -1.70185, -1.19857, 15.254, -12.6532, -39.4559, 5.55272, -7.59827, -3.62371
481.05, 419, 481.05, 73.7377, 25.9823, 57.8044, 2.40157, 2.56805, 43.5978, 35.6139, 5.06099, 0.863921, 0.958426, -10.1077, 4.18812, -1.70185, -1.19857, 15.2534, -12.6295, -39.4624, 5.55289, -7.59833, -3.62371
481.06, 419, 481.06, 73.7377, 25.9823, 57.8149, 2.41332, 2.44564, 43.6484, 35.5933, 5.04649, 0.863644, 0.982381, -10.1292, 4.18812, -1.70185, -1.19857, 15.2525, -12.5625, -39.4673, 5.55299, -7.59837, -3.62371
481.07, 419, 481.07, 73.7377, 25.9823, 57.8218, 2.42132, 2.36389, 43.6822, 35.5796, 5.03683, 0.86346, 0.998356, -10.1435, 4.18812, -1.70185, -1.19857, 15.252, -12.539, -39.4738, 5.55316, -7.59843, -3.62371
481.08, 419, 481.08, 73.7377, 25.9823, 57.8323, 2.43356, 2.24105, 43.7329, 35.559, 5.02233, 0.863184, 1.02232, -10.165, 4.18812, -1.70185, -1.19857, 15.2511, -12.4817, -39.4802, 5.5533, -7.59849, -3.62371
481.09, 419, 481.09, 73.7377, 25.9823, 57.8392, 2.44188, 2.15901, 43.7667, 35.5452, 5.01267, 0.862999, 1.03831, -10.1794, 4.18812, -1.70185, -1.19857, 15.2505, -12.442, -39.4843, 5.55339, -7.59852, -3.62371
481.1, 419, 481.1, 73.7377, 25.9823, 57.8497, 2.4546, 2.03573, 43.8173, 35.5247, 4.99817, 0.862723, 1.06228, -10.201, 4.18812, -1.70185, -1.19857, 15.2497, -12.399, -39.4929, 5.55361, -7.5986, -3.62371
481.11, 419, 481.11, 73.7377, 25.9823, 57.8566, 2.46324, 1.9534, 43.8511, 35.5109, 4.9885, 0.862539, 1.07827, -10.2154, 4.18812, -1.70185, -1.19857, 15.2491, -12.3517, -39.4958, 5.55366, -7.59862, -3.62371
481.12, 419, 481.12, 73.7377, 25.9823, 57.8671, 2.47645, 1.82969, 43.9017, 35.4904, 4.974, 0.862262, 1.10226, -10.2371, 4.18812, -1.70185, -1.19857, 15.2483, -12.3134, -39.5051, 5.5539, -7.59871, -3.62371
481.13, 419, 481.13, 73.7377, 25.9823, 57.874, 2.48541, 1.74707, 43.9355, 35.4766, 4.96434, 0.862078, 1.11826, -10.2516, 4.18812, -1.70185, -1.19857, 15.2477, -12.2712, -39.5088, 5.55398, -7.59874, -3.62371
481.14, 419, 481.14, 73.7377, 25.9823, 57.8844, 2.4991, 1.62292, 43.9862, 35.456, 4.94984, 0.861802, 1.14225, -10.2734, 4.18812, -1.70185, -1.19857, 15.2468, -12.2234, -39.5167, 5.55417, -7.59881, -3.62371
481.15, 419, 481.15, 73.7377, 25.9823, 57.8914, 2.50839, 1.54001, 44.02, 35.4423, 4.94018, 0.861618, 1.15825, -10.2879, 4.18812, -1.70185, -1.19857, 15.2463, -12.1889, -39.5215, 5.55428, -7.59886, -3.62371
481.16, 419, 481.16, 73.7377, 25.9823, 57.9018, 2.52256, 1.41541, 44.0706, 35.4217, 4.92568, 0.861341, 1.18225, -10.3098, 4.18812, -1.70185, -1.19857, 15.2454, -12.1268, -39.5273, 5.55441, -7.5989, -3.62371
481.17, 419, 481.17, 73.7377, 25.9823, 57.9088, 2.53217, 1.33221, 44.1044, 35.408, 4.91601, 0.861157, 1.19825, -10.3244, 4.18812, -1.70185, -1.19857, 15.2448, -12.1037, -39.5339, 5.55458, -7.59897, -3.62371
481.18, 419, 481.18, 73.7377, 25.9823, 57.9192, 2.54683, 1.20717, 44.155, 35.3874, 4.90152, 0.860881, 1.22226, -10.3464, 4.18812, -1.70185, -1.19857, 15.244, -12.037, -39.5389, 5.55468, -7.599, -3.62371
481.19, 419, 481.19, 73.7377, 25.9823, 57.9261, 2.55676, 1.12367, 44.1888, 35.3737, 4.89185, 0.860697, 1.23827, -10.361, 4.18812, -1.70185, -1.19857, 15.2434, -12.0141, -39.5455, 5.55485, -7.59907, -3.62371
481.2, 419, 481.2, 73.7377, 25.9823, 57.9365, 2.5719, 0.998196, 44.2395, 35.3531, 4.87735, 0.860421, 1.26228, -10.3831, 4.18812, -1.70185, -1.19857, 15.2426, -11.9572, -39.5521, 5.555, -7.59912, -3.62371
481.21, 419, 481.21, 73.7377, 25.9823, 57.9435, 2.58215, 0.914397, 44.2733, 35.3394, 4.86768, 0.860238, 1.27828, -10.3978, 4.18812, -1.70185, -1.19857, 15.242, -11.9179, -39.5562, 5.55509, -7.59916, -3.62371
481.22, 419, 481.22, 73.7377, 25.9823, 57.9539, 2.59778, 0.788476, 44.3239, 35.3188, 4.85319, 0.859962, 1.30229, -10.4199, 4.18812, -1.70185, -1.19857, 15.2411, -11.8756, -39.565, 5.55531, -7.59924, -3.62371
481.23, 419, 481.23, 73.7377, 25.9823, 57.9608, 2.60836, 0.70438, 44.3577, 35.3051, 4.84352, 0.859778, 1.3183, -10.4347, 4.18812, -1.70185, -1.19857, 15.2406, -11.8285, -39.568, 5.55536, -7.59926, -3.62371
481.24, 419, 481.24, 73.7377, 25.9823, 57.9712, 2.62447, 0.578012, 44.4083, 35.2845, 4.82903, 0.859503, 1.34231, -10.4569, 4.18812, -1.70185, -1.19857, 15.2397, -11.791, -39.5774, 5.5556, -7.59935, -3.62371
481.25, 419, 481.25, 73.7377, 25.9823, 57.9781, 2.63537, 0.493617, 44.4421, 35.2708, 4.81936, 0.859319, 1.35832, -10.4717, 4.18812, -1.70185, -1.19857, 15.2392, -11.7492, -39.5812, 5.55568, -7.59938, -3.62371
481.26, 419, 481.26, 73.7377, 25.9823, 57.9885, 2.65196, 0.366801, 44.4928, 35.2502, 4.80486, 0.859044, 1.38233, -10.494, 4.18812, -1.70185, -1.19857, 15.2383, -11.7021, -39.5893, 5.55588, -7.59946, -3.62371
481.27, 419, 481.27, 73.7377, 25.9823, 57.9954, 2.66318, 0.282106, 44.5266, 35.2365, 4.79519, 0.85886, 1.39833, -10.5089, 4.18812, -1.70185, -1.19857, 15.2377, -11.6681, -39.5942, 5.556, -7.5995, -3.62371
481.28, 419, 481.28, 73.7377, 25.9823, 58.0058, 2.68026, 0.154839, 44.5772, 35.2159, 4.7807, 0.858564, 1.42234, -10.5313, 4.18812, -1.70185, -1.19857, 15.2368, -11.6066, -39.6001, 5.55612, -7.59955, -3.62371
481.29, 419, 481.29, 73.7377, 25.9823, 58.0128, 2.6918, 0.0698441, 44.611, 35.2022, 4.77103, 0.858355, 1.43834, -10.5462, 4.18812, -1.70185, -1.19857, 15.2362, -11.5841, -39.6068, 5.5563, -7.59961, -3.62371
481.3, 419, 481.3, 73.7377, 25.9823, 58.0231, 2.70936, -0.057875, 44.6616, 35.1816, 4.75654, 0.858107, 1.46234, -10.5687, 4.18812, -1.70185, -1.19857, 15.2354, -11.5179, -39.612, 5.5564, -7.59965, -3.62371
481.31, 419, 481.31, 73.7377, 25.9823, 58.0301, 2.72123, -0.143172, 44.6954, 35.1679, 4.74687, 0.857935, 1.47833, -10.5837, 4.18812, -1.70185, -1.19857, 15.2349, -11.4958, -39.6187, 5.55657, -7.59972, -3.62371
481.32, 419, 481.32, 73.7377, 25.9823, 58.0404, 2.73928, -0.271345, 44.7461, 35.1473, 4.73237, 0.857667, 1.50233, -10.6062, 4.18812, -1.70185, -1.19857, 15.234, -11.4396, -39.6254, 5.55673, -7.59977, -3.62371
481.33, 419, 481.33, 73.7377, 25.9823, 58.0473, 2.75147, -0.356945, 44.7798, 35.1335, 4.72271, 0.857485, 1.51832, -10.6213, 4.18812, -1.70185, -1.19857, 15.2335, -11.4007, -39.6297, 5.55682, -7.59981, -3.62371
481.34, 419, 481.34, 73.7377, 25.9823, 58.0577, 2.77, -0.485574, 44.8305, 35.113, 4.70821, 0.857212, 1.5423, -10.6439, 4.18812, -1.70185, -1.19857, 15.2326, -11.3595, -39.6386, 5.55704, -7.59989, -3.62371
481.35, 419, 481.35, 73.7377, 25.9823, 58.0646, 2.78251, -0.571478, 44.8643, 35.0992, 4.69854, 0.85703, 1.55828, -10.6591, 4.18812, -1.70185, -1.19857, 15.2321, -11.3127, -39.6416, 5.5571, -7.59991, -3.62371
481.36, 419, 481.36, 73.7377, 25.9823, 58.075, 2.80152, -0.700564, 44.9149, 35.0786, 4.68405, 0.856756, 1.58226, -10.6818, 4.18812, -1.70185, -1.19857, 15.2312, -11.2765, -39.6513, 5.55735, -7.60001, -3.62371
481.37, 419, 481.37, 73.7377, 25.9823, 58.0819, 2.81435, -0.786774, 44.9487, 35.0649, 4.67438, 0.856573, 1.59823, -10.697, 4.18812, -1.70185, -1.19857, 15.2306, -11.2351, -39.6552, 5.55743, -7.60004, -3.62371
481.38, 419, 481.38, 73.7377, 25.9823, 58.0923, 2.83385, -0.916318, 44.9994, 35.0443, 4.65988, 0.856449, 1.62219, -10.7198, 4.18812, -1.70185, -1.19857, 15.2319, -11.1891, -39.6634, 5.55763, -7.60011, -3.62371
481.39, 419, 481.39, 73.7377, 25.9823, 58.0992, 2.84701, -1.00284, 45.0331, 35.0306, 4.65022, 0.856167, 1.63816, -10.735, 4.18812, -1.70185, -1.19857, 15.2292, -11.1557, -39.6685, 5.55775, -7.60016, -3.62371
481.4, 419, 481.4, 73.7377, 25.9823, 58.1095, 2.86698, -1.13284, 45.0838, 35.01, 4.63572, 0.855973, 1.6621, -10.7579, 4.18812, -1.70185, -1.19857, 15.2282, -11.095, -39.6745, 5.55787, -7.6002, -3.62371
481.41, 419, 481.41, 73.7377, 25.9823, 58.1164, 2.88046, -1.21966, 45.1176, 34.9963, 4.62605, 0.855764, 1.67805, -10.7732, 4.18812, -1.70185, -1.19857, 15.2278, -11.0735, -39.6813, 5.55805, -7.60027, -3.62371
481.42, 419, 481.42, 73.7377, 25.9823, 58.1268, 2.90092, -1.35013, 45.1682, 34.9757, 4.61155, 0.855434, 1.70198, -10.7962, 4.18812, -1.70185, -1.19857, 15.227, -11.008, -39.6866, 5.55816, -7.60031, -3.62371
481.43, 419, 481.43, 73.7377, 25.9823, 58.1337, 2.91472, -1.43727, 45.202, 34.962, 4.60189, 0.855231, 1.71792, -10.8115, 4.18812, -1.70185, -1.19857, 15.2264, -10.9868, -39.6935, 5.55834, -7.60038, -3.62371
481.44, 420, 481.44, 21.6304, 15.1568, 58.144, 2.93566, -1.5682, 45.2527, 34.9414, 4.58739, 0.854944, 1.74183, -10.8346, 4.18812, -1.70185, -1.19857, 15.2256, -10.9317, -39.7003, 5.55849, -7.60044, -3.62371
481.45, 420, 481.45, 21.6304, 15.1568, 58.1509, 2.94979, -1.65564, 45.2864, 34.9277, 4.57773, 0.854758, 1.75775, -10.85, 4.18812, -1.70185, -1.19857, 15.225, -10.8934, -39.7046, 5.55858, -7.60047, -3.62371
481.46, 420, 481.46, 21.6304, 15.1568, 58.1612, 2.97121, -1.78704, 45.3371, 34.9071, 4.56323, 0.854484, 1.78164, -10.8731, 4.18812, -1.70185, -1.19857, 15.2241, -10.8535, -39.7138, 5.55881, -7.60056, -3.62371
481.47, 420, 481.47, 21.6304, 15.1568, 58.1681, 2.98565, -1.87479, 45.3709, 34.8934, 4.55356, 0.854303, 1.79755, -10.8886, 4.18812, -1.70185, -1.19857, 15.2236, -10.8073, -39.7169, 5.55887, -7.60058, -3.62371
481.48, 420, 481.48, 21.6304, 15.1568, 58.1785, 3.00756, -2.00666, 45.4215, 34.8728, 4.53907, 0.854031, 1.82141, -10.9118, 4.18812, -1.70185, -1.19857, 15.2227, -10.7726, -39.7268, 5.55912, -7.60068, -3.62371
481.49, 420, 481.49, 21.6304, 15.1568, 58.1853, 3.02232, -2.09473, 45.4553, 34.8591, 4.5294, 0.853851, 1.8373, -10.9274, 4.18812, -1.70185, -1.19857, 15.2222, -10.7319, -39.7307, 5.5592, -7.60071, -3.62371
481.5, 420, 481.5, 21.6304, 15.1568, 58.1957, 3.0447, -2.22706, 45.506, 34.8385, 4.5149, 0.85358, 1.86113, -10.9507, 4.18812, -1.70185, -1.19857, 15.2213, -10.6872, -39.7391, 5.55941, -7.60079, -3.62371
481.51, 420, 481.51, 21.6304, 15.1568, 58.2026, 3.05979, -2.31544, 45.5397, 34.8248, 4.50524, 0.8534, 1.87701, -10.9663, 4.18812, -1.70185, -1.19857, 15.2208, -10.6547, -39.7443, 5.55953, -7.60083, -3.62371
481.52, 420, 481.52, 21.6304, 15.1568, 58.2129, 3.08265, -2.44825, 45.5904, 34.8042, 4.49074, 0.85313, 1.90087, -10.9897, 4.18812, -1.70185, -1.19857, 15.2199, -10.5948, -39.7504, 5.55966, -7.60088, -3.62371
481.53, 420, 481.53, 21.6304, 15.1568, 58.2198, 3.09806, -2.53694, 45.6242, 34.7904, 4.48108, 0.85295, 1.9168, -11.0053, 4.18812, -1.70185, -1.19857, 15.2194, -10.5742, -39.7574, 5.55984, -7.60095, -3.62371
481.54, 420, 481.54, 21.6304, 15.1568, 58.2301, 3.1214, -2.67022, 45.6748, 34.7699, 4.46658, 0.852681, 1.94049, -11.0288, 4.18812, -1.70185, -1.19857, 15.2185, -10.5101, -39.7628, 5.55995, -7.60099, -3.62371
481.55, 420, 481.55, 21.6304, 15.1568, 58.2369, 3.13713, -2.75923, 45.7086, 34.7561, 4.45691, 0.852501, 1.9563, -11.0445, 4.18812, -1.70185, -1.19857, 15.218, -10.4902, -39.7699, 5.56013, -7.60106, -3.62371
481.56, 420, 481.56, 21.6304, 15.1568, 58.2473, 3.16095, -2.89299, 45.7593, 34.7356, 4.44241, 0.852232, 1.98002, -11.0681, 4.18812, -1.70185, -1.19857, 15.2171, -10.4365, -39.7768, 5.56029, -7.60112, -3.62371
481.57, 420, 481.57, 21.6304, 15.1568, 58.2541, 3.17699, -2.98231, 45.793, 34.7218, 4.43275, 0.852053, 1.99582, -11.0838, 4.18812, -1.70185, -1.19857, 15.2166, -10.3991, -39.7813, 5.56039, -7.60115, -3.62371
481.58, 420, 481.58, 21.6304, 15.1568, 58.2644, 3.20129, -3.11654, 45.8437, 34.7012, 4.41825, 0.851785, 2.01952, -11.1075, 4.18812, -1.70185, -1.19857, 15.2157, -10.361, -39.7906, 5.56062, -7.60124, -3.62371
481.59, 420, 481.59, 21.6304, 15.1568, 58.2713, 3.21765, -3.20619, 45.8775, 34.6875, 4.40859, 0.851607, 2.0353, -11.1233, 4.18812, -1.70185, -1.19857, 15.2152, -10.3155, -39.7938, 5.56068, -7.60126, -3.62371
481.6, 420, 481.6, 21.6304, 15.1568, 58.2816, 3.24243, -3.3409, 45.9281, 34.6669, 4.39409, 0.851294, 2.05896, -11.147, 4.18812, -1.70185, -1.19857, 15.2142, -10.2826, -39.8039, 5.56094, -7.60136, -3.62371
481.61, 420, 481.61, 21.6304, 15.1568, 58.2885, 3.25911, -3.43086, 45.9619, 34.6532, 4.38442, 0.851134, 2.07471, -11.1629, 4.18812, -1.70185, -1.19857, 15.2137, -10.2429, -39.8079, 5.56102, -7.60139, -3.62371
481.62, 420, 481.62, 21.6304, 15.1568, 58.2988, 3.28437, -3.56605, 46.0126, 34.6326, 4.36992, 0.850886, 2.09833, -11.1867, 4.18812, -1.70185, -1.19857, 15.2129, -10.1999, -39.8165, 5.56123, -7.60147, -3.62371
481.63, 420, 481.63, 21.6304, 15.1568, 58.3056, 3.30136, -3.65634, 46.0463, 34.6189, 4.36026, 0.850714, 2.11406, -11.2027, 4.18812, -1.70185, -1.19857, 15.2124, -10.1685, -39.8218, 5.56135, -7.60152, -3.62371
481.64, 420, 481.64, 21.6304, 15.1568, 58.3159, 3.32709, -3.79201, 46.097, 34.5983, 4.34576, 0.850451, 2.13762, -11.2266, 4.18812, -1.70185, -1.19857, 15.2115, -10.1104, -39.828, 5.56149, -7.60157, -3.62371
481.65, 420, 481.65, 21.6304, 15.1568, 58.3228, 3.34441, -3.88261, 46.1308, 34.5846, 4.3361, 0.850275, 2.15332, -11.2426, 4.18812, -1.70185, -1.19857, 15.211, -10.0914, -39.8352, 5.56167, -7.60164, -3.62371
481.66, 420, 481.66, 21.6304, 15.1568, 58.333, 3.37061, -4.01876, 46.1814, 34.564, 4.3216, 0.85001, 2.17684, -11.2666, 4.18812, -1.70185, -1.19857, 15.2102, -10.0285, -39.8407, 5.56178, -7.60168, -3.62371
481.67, 420, 481.67, 21.6304, 15.1568, 58.3399, 3.38824, -4.10969, 46.2152, 34.5503, 4.31193, 0.849834, 2.1925, -11.2826, 4.18812, -1.70185, -1.19857, 15.2096, -10.0099, -39.8479, 5.56197, -7.60175, -3.62371
481.68, 420, 481.68, 21.6304, 15.1568, 58.3502, 3.41492, -4.24633, 46.2659, 34.5297, 4.29743, 0.84957, 2.21597, -11.3067, 4.18812, -1.70185, -1.19857, 15.2088, -9.95788, -39.855, 5.56213, -7.60181, -3.62371
481.69, 420, 481.69, 21.6304, 15.1568, 58.357, 3.43286, -4.33758, 46.2996, 34.516, 4.28777, 0.849394, 2.2316, -11.3228, 4.18812, -1.70185, -1.19857, 15.2082, -9.92165, -39.8595, 5.56223, -7.60184, -3.62371
481.7, 420, 481.7, 21.6304, 15.1568, 58.3673, 3.46002, -4.47471, 46.3503, 34.4954, 4.27327, 0.849131, 2.25501, -11.3469, 4.18812, -1.70185, -1.19857, 15.2074, -9.88561, -39.8691, 5.56246, -7.60193, -3.62371
481.71, 420, 481.71, 21.6304, 15.1568, 58.3741, 3.47827, -4.56629, 46.3841, 34.4817, 4.26361, 0.848956, 2.2706, -11.3631, 4.18812, -1.70185, -1.19857, 15.2068, -9.84114, -39.8723, 5.56252, -7.60196, -3.62371
481.72, 420, 481.72, 21.6304, 15.1568, 58.3844, 3.5059, -4.7039, 46.4347, 34.4611, 4.24911, 0.848694, 2.29395, -11.3873, 4.18812, -1.70185, -1.19857, 15.206, -9.81059, -39.8826, 5.56279, -7.60206, -3.62371
481.73, 420, 481.73, 21.6304, 15.1568, 58.3913, 3.52447, -4.7958, 46.4685, 34.4474, 4.23944, 0.84852, 2.3095, -11.4035, 4.18812, -1.70185, -1.19857, 15.2055, -9.772, -39.8868, 5.56287, -7.60209, -3.62371
